id,model_name,architecture_config,semantic_answer_reference_similarity,semantic_context_reference_similarity,semantic_question_answer_alignment,semantic_question_context_alignment,semantic_answer_mean,semantic_context_mean,semantic_mean
q_152,Llama 3.2 1B,Text-RAG,0.7080404758453369,0.9082732796669006,0.7041254043579102,0.6996387243270874,0.7060829401016235,0.803956001996994,0.7550194710493088
q_153,Llama 3.2 1B,Text-RAG,0.8345068097114563,0.8729293942451477,0.9209264516830444,0.7684149742126465,0.8777166306972504,0.8206721842288971,0.8491944074630737
q_154,Llama 3.2 1B,Text-RAG,0.8465903997421265,0.905235767364502,0.8019276857376099,0.7676985263824463,0.8242590427398682,0.8364671468734741,0.8303630948066711
q_155,Llama 3.2 1B,Text-RAG,0.8568413257598877,0.7712700366973877,0.8901314735412598,0.7336817979812622,0.8734863996505737,0.752475917339325,0.8129811584949493
q_156,Llama 3.2 1B,Text-RAG,0.6047505140304565,0.9530957937240601,0.5699045658111572,0.7745689153671265,0.5873275399208069,0.8638323545455933,0.7255799472332001
q_157,Llama 3.2 1B,Text-RAG,0.5949476957321167,0.7260576486587524,0.9028770327568054,0.7655760645866394,0.7489123642444611,0.7458168566226959,0.7473646104335785
q_158,Llama 3.2 1B,Text-RAG,0.8860265016555786,0.8499578237533569,0.8512741327285767,0.7407508492469788,0.8686503171920776,0.7953543365001678,0.8320023268461227
q_159,Llama 3.2 1B,Text-RAG,0.887782633304596,0.785254955291748,0.912057101726532,0.73363196849823,0.899919867515564,0.759443461894989,0.8296816647052765
q_160,Llama 3.2 1B,Text-RAG,0.7351399660110474,0.7473816871643066,0.667412519454956,0.7075040340423584,0.7012762427330017,0.7274428606033325,0.7143595516681671
q_161,Llama 3.2 1B,Text-RAG,0.7902755737304688,0.7687972784042358,0.8535776138305664,0.6986548900604248,0.8219265937805176,0.7337260842323303,0.777826339006424
q_162,Llama 3.2 1B,Text-RAG,0.8807641267776489,0.9535479545593262,0.9385544061660767,0.7904201149940491,0.9096592664718628,0.8719840347766876,0.8908216506242752
q_163,Llama 3.2 1B,Text-RAG,0.8659248948097229,0.914244532585144,0.8031677007675171,0.7955743670463562,0.83454629778862,0.8549094498157501,0.8447278738021851
q_164,Llama 3.2 1B,Text-RAG,0.7800229787826538,0.8466273546218872,0.7377674579620361,0.7169411182403564,0.758895218372345,0.7817842364311218,0.7703397274017334
q_165,Llama 3.2 1B,Text-RAG,0.7861690521240234,0.8142315745353699,0.824874997138977,0.7419404983520508,0.8055220246315002,0.7780860364437103,0.7918040305376053
q_166,Llama 3.2 1B,Text-RAG,0.7136827707290649,0.7529569864273071,0.9232660531997681,0.7485969662666321,0.8184744119644165,0.7507769763469696,0.784625694155693
q_167,Llama 3.2 1B,Text-RAG,0.8846451640129089,0.7402271628379822,0.9010360240936279,0.7562939524650574,0.8928405940532684,0.7482605576515198,0.8205505758523941
q_168,Llama 3.2 1B,Text-RAG,0.8687665462493896,0.7829649448394775,0.8547407388687134,0.7244850397109985,0.8617536425590515,0.753724992275238,0.8077393174171448
q_169,Llama 3.2 1B,Text-RAG,0.7702648639678955,0.9199745655059814,0.8726604580879211,0.7286654710769653,0.8214626610279083,0.8243200182914734,0.8228913396596909
q_170,Llama 3.2 1B,Text-RAG,0.5729355216026306,0.896736741065979,0.5744465589523315,0.7432788610458374,0.5736910402774811,0.8200078010559082,0.6968494206666946
q_171,Llama 3.2 1B,Text-RAG,0.8984848260879517,0.8303945660591125,0.9181346893310547,0.6865405440330505,0.9083097577095032,0.7584675550460815,0.8333886563777924
q_172,Llama 3.2 1B,Text-RAG,0.854458212852478,0.9287877082824707,0.886110782623291,0.812320351600647,0.8702844977378845,0.8705540299415588,0.8704192638397217
q_173,Llama 3.2 1B,Text-RAG,0.7221667766571045,0.7793718576431274,0.7575510144233704,0.6699842214584351,0.7398588955402374,0.7246780395507812,0.7322684675455093
q_174,Llama 3.2 1B,Text-RAG,0.7414129972457886,0.8649076223373413,0.9200786352157593,0.7376059293746948,0.8307458162307739,0.8012567758560181,0.816001296043396
q_175,Llama 3.2 1B,Text-RAG,0.8029031753540039,0.7631006836891174,0.8088728189468384,0.7061372995376587,0.8058879971504211,0.7346189916133881,0.7702534943819046
q_176,Llama 3.2 1B,Text-RAG,0.7850615978240967,0.8349578976631165,0.8380059003829956,0.7376247644424438,0.8115337491035461,0.7862913310527802,0.7989125400781631
q_177,Llama 3.2 1B,Text-RAG,0.7750543355941772,0.7636274695396423,0.6431800127029419,0.6367271542549133,0.7091171741485596,0.7001773118972778,0.7046472430229187
q_178,Llama 3.2 1B,Text-RAG,0.8229606747627258,0.777813196182251,0.905502200126648,0.7465864419937134,0.8642314374446869,0.7621998190879822,0.8132156282663345
q_179,Llama 3.2 1B,Text-RAG,0.899210512638092,0.7743629217147827,0.8904582858085632,0.7486253976821899,0.8948343992233276,0.7614941596984863,0.828164279460907
q_180,Llama 3.2 1B,Text-RAG,0.8036661148071289,0.7913548946380615,0.8694725036621094,0.6884849667549133,0.8365693092346191,0.7399199306964874,0.7882446199655533
q_181,Llama 3.2 1B,Text-RAG,0.6154098510742188,0.8598704934120178,0.6931700706481934,0.7180672883987427,0.654289960861206,0.7889688909053802,0.7216294258832932
q_182,Llama 3.2 1B,Text-RAG,0.8119885921478271,0.9320695400238037,0.7293562293052673,0.7208540439605713,0.7706724107265472,0.8264617919921875,0.7985671013593674
q_183,Llama 3.2 1B,Text-RAG,0.7054491639137268,0.82805335521698,0.7082222700119019,0.7594589591026306,0.7068357169628143,0.7937561571598053,0.7502959370613098
q_184,Llama 3.2 1B,Text-RAG,0.7952712178230286,0.782508134841919,0.8995252847671509,0.7410075664520264,0.8473982512950897,0.7617578506469727,0.8045780509710312
q_185,Llama 3.2 1B,Text-RAG,0.770484983921051,0.9110440015792847,0.9077829122543335,0.7886613607406616,0.8391339480876923,0.8498526811599731,0.8444933146238327
q_186,Llama 3.2 1B,Text-RAG,0.8640623092651367,0.8823022842407227,0.7868461608886719,0.710490345954895,0.8254542350769043,0.7963963150978088,0.8109252750873566
q_187,Llama 3.2 1B,Text-RAG,0.744779646396637,0.5859852433204651,0.7821739912033081,0.6871262788772583,0.7634768187999725,0.6365557610988617,0.7000162899494171
q_188,Llama 3.2 1B,Text-RAG,0.6235944032669067,0.7676678895950317,0.5682626366615295,0.7065385580062866,0.5959285199642181,0.7371032238006592,0.6665158718824387
q_189,Llama 3.2 1B,Text-RAG,0.8432525396347046,0.944779634475708,0.8964703679084778,0.8143863677978516,0.8698614537715912,0.8795830011367798,0.8747222274541855
q_190,Llama 3.2 1B,Text-RAG,0.8324596285820007,0.8577588796615601,0.8290257453918457,0.7194372415542603,0.8307426869869232,0.7885980606079102,0.8096703737974167
q_191,Llama 3.2 1B,Text-RAG,0.6871185898780823,0.8335002660751343,0.7159818410873413,0.7010724544525146,0.7015502154827118,0.7672863602638245,0.7344182878732681
q_192,Llama 3.2 1B,Text-RAG,0.8511493802070618,0.887413740158081,0.874805212020874,0.7313357591629028,0.8629772961139679,0.8093747496604919,0.8361760228872299
q_193,Llama 3.2 1B,Text-RAG,0.8258004188537598,0.8968815803527832,0.8906392455101013,0.7789495587348938,0.8582198321819305,0.8379155695438385,0.8480677008628845
q_194,Llama 3.2 1B,Text-RAG,0.9023453593254089,0.7803670763969421,0.7785611152648926,0.6287219524383545,0.8404532372951508,0.7045445144176483,0.7724988758563995
q_195,Llama 3.2 1B,Text-RAG,0.7601227760314941,0.8639014959335327,0.8885836005210876,0.7032839059829712,0.8243531882762909,0.783592700958252,0.8039729446172714
q_196,Llama 3.2 1B,Text-RAG,0.7852743268013,0.8993225693702698,0.8764388561248779,0.7389682531356812,0.830856591463089,0.8191454112529755,0.8250010013580322
q_197,Llama 3.2 1B,Text-RAG,0.9129912853240967,0.9146981239318848,0.8787391185760498,0.7920997142791748,0.8958652019500732,0.8533989191055298,0.8746320605278015
q_198,Llama 3.2 1B,Text-RAG,0.8450260162353516,0.7022749781608582,0.8521961569786072,0.6547893285751343,0.8486110866069794,0.6785321533679962,0.7635716199874878
q_199,Llama 3.2 1B,Text-RAG,0.8755495548248291,0.9519786238670349,0.8835785388946533,0.7460188269615173,0.8795640468597412,0.8489987254142761,0.8642813861370087
q_200,Llama 3.2 1B,Text-RAG,0.9160351753234863,0.8676624894142151,0.8577260375022888,0.8173090219497681,0.8868806064128876,0.8424857556819916,0.8646831810474396
q_201,Llama 3.2 1B,Text-RAG,0.8883938193321228,0.867549479007721,0.8326915502548218,0.7776570320129395,0.8605426847934723,0.8226032555103302,0.8415729701519012
q_202,Llama 3.2 1B,Text-RAG,0.8527953624725342,0.9168332815170288,0.8758823871612549,0.7690188884735107,0.8643388748168945,0.8429260849952698,0.8536324799060822
q_203,Llama 3.2 1B,Text-RAG,0.7717854976654053,0.7871259450912476,0.8582652807235718,0.6932768821716309,0.8150253891944885,0.7402014136314392,0.7776134014129639
q_204,Llama 3.2 1B,Text-RAG,0.821967601776123,0.8394128084182739,0.779737114906311,0.7221548557281494,0.800852358341217,0.7807838320732117,0.7908180952072144
q_205,Llama 3.2 1B,Text-RAG,0.8039268255233765,0.7900370955467224,0.9360060095787048,0.7738791704177856,0.8699664175510406,0.781958132982254,0.8259622752666473
q_206,Llama 3.2 1B,Text-RAG,0.8715551495552063,0.9285513162612915,0.8062175512313843,0.8216345906257629,0.8388863503932953,0.8750929534435272,0.8569896519184113
q_207,Llama 3.2 1B,Text-RAG,0.8290102481842041,0.8762462735176086,0.8848710060119629,0.7885759472846985,0.8569406270980835,0.8324111104011536,0.8446758687496185
q_208,Llama 3.2 1B,Text-RAG,0.8895055055618286,0.8608046770095825,0.8936593532562256,0.7661168575286865,0.8915824294090271,0.8134607672691345,0.8525215983390808
q_209,Llama 3.2 1B,Text-RAG,0.7247792482376099,0.7099018692970276,0.9080668091773987,0.6967818737030029,0.8164230287075043,0.7033418715000153,0.7598824501037598
q_210,Llama 3.2 1B,Text-RAG,0.6972823739051819,0.6614623069763184,0.9426266551017761,0.6885411739349365,0.819954514503479,0.6750017404556274,0.7474781274795532
q_211,Llama 3.2 1B,Text-RAG,0.8164166212081909,0.7665194272994995,0.8376314640045166,0.6531646251678467,0.8270240426063538,0.7098420262336731,0.7684330344200134
q_212,Llama 3.2 1B,Text-RAG,0.8448207378387451,0.8897532224655151,0.9139795899391174,0.7755821347236633,0.8794001638889313,0.8326676785945892,0.8560339212417603
q_213,Llama 3.2 1B,Text-RAG,0.8281263113021851,0.7090969681739807,0.8800288438796997,0.699264407157898,0.8540775775909424,0.7041806876659393,0.7791291326284409
q_214,Llama 3.2 1B,Text-RAG,0.7386552691459656,0.7173404693603516,0.8511070013046265,0.7082984447479248,0.794881135225296,0.7128194570541382,0.7538502961397171
q_215,Llama 3.2 1B,Text-RAG,0.7953001260757446,0.8777305483818054,0.7574031352996826,0.7133491039276123,0.7763516306877136,0.7955398261547089,0.7859457284212112
q_216,Llama 3.2 1B,Text-RAG,0.8352853059768677,0.7935812473297119,0.9177342653274536,0.7265751361846924,0.8765097856521606,0.7600781917572021,0.8182939887046814
q_217,Llama 3.2 1B,Text-RAG,0.8408781886100769,0.9429575204849243,0.8578823804855347,0.8510440587997437,0.8493802845478058,0.897000789642334,0.8731905370950699
q_218,Llama 3.2 1B,Text-RAG,0.7977545261383057,0.7999467849731445,0.8702690005302429,0.7421543598175049,0.8340117633342743,0.7710505723953247,0.8025311678647995
q_219,Llama 3.2 1B,Text-RAG,0.8082423210144043,0.8855942487716675,0.8714959621429443,0.7076147794723511,0.8398691415786743,0.7966045141220093,0.8182368278503418
q_220,Llama 3.2 1B,Text-RAG,0.8063894510269165,0.7712219953536987,0.8772836327552795,0.779360294342041,0.841836541891098,0.7752911448478699,0.808563843369484
q_221,Llama 3.2 1B,Text-RAG,0.8621138334274292,0.9038139581680298,0.8653690814971924,0.814419686794281,0.8637414574623108,0.8591168224811554,0.8614291399717331
q_222,Llama 3.2 1B,Text-RAG,0.8694980144500732,0.9002429842948914,0.890114426612854,0.7937713861465454,0.8798062205314636,0.8470071852207184,0.863406702876091
q_223,Llama 3.2 1B,Text-RAG,0.8683779835700989,0.8920358419418335,0.8836874961853027,0.7490376830101013,0.8760327398777008,0.8205367624759674,0.8482847511768341
q_224,Llama 3.2 1B,Text-RAG,0.8108983039855957,0.7679944038391113,0.9219272136688232,0.7466775178909302,0.8664127588272095,0.7573359608650208,0.8118743598461151
q_225,Llama 3.2 1B,Text-RAG,0.9606462717056274,0.8024954199790955,0.7725119590759277,0.7637256979942322,0.8665791153907776,0.7831105589866638,0.8248448371887207
q_226,Llama 3.2 1B,Text-RAG,0.7679009437561035,0.8816633224487305,0.8505843281745911,0.697083055973053,0.8092426359653473,0.7893731892108917,0.7993079125881195
q_227,Llama 3.2 1B,Text-RAG,0.8410440683364868,0.8382188081741333,0.8246587514877319,0.7535269260406494,0.8328514099121094,0.7958728671073914,0.8143621385097504
q_228,Llama 3.2 1B,Text-RAG,0.8109769821166992,0.8095830082893372,0.890842080116272,0.7552995681762695,0.8509095311164856,0.7824412882328033,0.8166754096746445
q_229,Llama 3.2 1B,Text-RAG,0.8470743298530579,0.9019540548324585,0.9125995635986328,0.8447776436805725,0.8798369467258453,0.8733658492565155,0.8766013979911804
q_230,Llama 3.2 1B,Text-RAG,0.8050345778465271,0.7970865964889526,0.7465972900390625,0.7485755085945129,0.7758159339427948,0.7728310525417328,0.7743234932422638
q_231,Llama 3.2 1B,Text-RAG,0.8428456783294678,0.848107099533081,0.8658515214920044,0.7459365129470825,0.8543485999107361,0.7970218062400818,0.8256852030754089
q_232,Llama 3.2 1B,Text-RAG,0.9309389591217041,0.7441206574440002,0.8933889865875244,0.7280294895172119,0.9121639728546143,0.7360750734806061,0.8241195231676102
q_233,Llama 3.2 1B,Text-RAG,0.7453831434249878,0.8037633895874023,0.9154267311096191,0.7231642603874207,0.8304049372673035,0.7634638249874115,0.7969343811273575
q_234,Llama 3.2 1B,Text-RAG,0.8967225551605225,0.7910735011100769,0.823989987373352,0.7210982441902161,0.8603562712669373,0.7560858726501465,0.8082210719585419
q_235,Llama 3.2 1B,Text-RAG,0.8345710039138794,0.7768386602401733,0.9429334402084351,0.7471303939819336,0.8887522220611572,0.7619845271110535,0.8253683745861053
q_236,Llama 3.2 1B,Text-RAG,0.718048095703125,0.7395906448364258,0.89210045337677,0.7149600982666016,0.8050742745399475,0.7272753715515137,0.7661748230457306
q_237,Llama 3.2 1B,Text-RAG,0.8699028491973877,0.8193954229354858,0.9415717124938965,0.7464344501495361,0.9057372808456421,0.782914936542511,0.8443261086940765
q_238,Llama 3.2 1B,Text-RAG,0.7152085900306702,0.8062459230422974,0.8553428649902344,0.8282510042190552,0.7852757275104523,0.8172484636306763,0.8012620955705643
q_239,Llama 3.2 1B,Text-RAG,0.7848408818244934,0.9011332392692566,0.885831356048584,0.732528567314148,0.8353361189365387,0.8168309032917023,0.8260835111141205
q_240,Llama 3.2 1B,Text-RAG,0.8533419370651245,0.7842056155204773,0.8572166562080383,0.7646176815032959,0.8552792966365814,0.7744116485118866,0.814845472574234
q_241,Llama 3.2 1B,Text-RAG,0.9459901452064514,0.7574121952056885,0.8875882625579834,0.7112947702407837,0.9167892038822174,0.7343534827232361,0.8255713433027267
q_242,Llama 3.2 1B,Text-RAG,0.8282186985015869,0.794976532459259,0.8517917394638062,0.7674965262413025,0.8400052189826965,0.7812365293502808,0.8106208741664886
q_243,Llama 3.2 1B,Text-RAG,0.8692674040794373,0.9170253872871399,0.8948922753334045,0.7782182693481445,0.8820798397064209,0.8476218283176422,0.8648508340120316
q_244,Llama 3.2 1B,Text-RAG,0.8486185073852539,0.7947336435317993,0.948818027973175,0.7864352464675903,0.8987182676792145,0.7905844449996948,0.8446513563394547
q_245,Llama 3.2 1B,Text-RAG,0.810950756072998,0.8565975427627563,0.7740552425384521,0.7769782543182373,0.7925029993057251,0.8167878985404968,0.804645448923111
q_246,Llama 3.2 1B,Text-RAG,0.8727928400039673,0.774278998374939,0.937018871307373,0.719527006149292,0.9049058556556702,0.7469030022621155,0.8259044289588928
q_247,Llama 3.2 1B,Text-RAG,0.9613193273544312,0.8728956580162048,0.8623558282852173,0.886167585849762,0.9118375778198242,0.8795316219329834,0.8956845998764038
q_248,Llama 3.2 1B,Text-RAG,0.8142418265342712,0.9213505387306213,0.8704688549041748,0.7741290330886841,0.842355340719223,0.8477397859096527,0.8450475633144379
q_249,Llama 3.2 1B,Text-RAG,0.7615625858306885,0.799470841884613,0.8660815358161926,0.7745346426963806,0.8138220608234406,0.7870027422904968,0.8004124015569687
q_250,Llama 3.2 1B,Text-RAG,0.9050177931785583,0.8929603695869446,0.9340511560440063,0.7919236421585083,0.9195344746112823,0.8424420058727264,0.8809882402420044
q_004,Llama 3.2 1B,Image-Text-RAG,0.7653382420539856,0.9131768941879272,0.8616786003112793,0.6516289114952087,0.8135084211826324,0.782402902841568,0.7979556620121002
q_005,Llama 3.2 1B,Image-Text-RAG,0.8078553080558777,0.8090048432350159,0.8254169225692749,0.6558282971382141,0.8166361153125763,0.732416570186615,0.7745263427495956
q_006,Llama 3.2 1B,Image-Text-RAG,0.8314793109893799,0.8099163770675659,0.7552577257156372,0.7114263772964478,0.7933685183525085,0.7606713771820068,0.7770199477672577
q_007,Llama 3.2 1B,Image-Text-RAG,0.8660086393356323,0.7731603384017944,0.9078723788261414,0.7039872407913208,0.8869405090808868,0.7385737895965576,0.8127571493387222
q_009,Llama 3.2 1B,Image-Text-RAG,0.8213564157485962,0.7946988344192505,0.8118780851364136,0.7627630233764648,0.8166172504425049,0.7787309288978577,0.7976740896701813
q_010,Llama 3.2 1B,Image-Text-RAG,0.7817860245704651,0.784212052822113,0.7901899218559265,0.746738851070404,0.7859879732131958,0.7654754519462585,0.7757317125797272
q_011,Llama 3.2 1B,Image-Text-RAG,0.7649222612380981,0.8460519313812256,0.7711948156356812,0.6888421177864075,0.7680585384368896,0.7674470245838165,0.7677527815103531
q_012,Llama 3.2 1B,Image-Text-RAG,0.7836143970489502,0.8326910138130188,0.8391224145889282,0.7080270648002625,0.8113684058189392,0.7703590393066406,0.7908637225627899
q_013,Llama 3.2 1B,Image-Text-RAG,0.688213586807251,0.8963309526443481,0.8003287315368652,0.7237747311592102,0.7442711591720581,0.8100528419017792,0.7771620005369186
q_014,Llama 3.2 1B,Image-Text-RAG,0.7585610747337341,0.8357533812522888,0.8488540053367615,0.6505800485610962,0.8037075400352478,0.7431667149066925,0.7734371274709702
q_015,Llama 3.2 1B,Image-Text-RAG,0.7980293035507202,0.897299587726593,0.7166306972503662,0.6698096394538879,0.7573300004005432,0.7835546135902405,0.7704423069953918
q_016,Llama 3.2 1B,Image-Text-RAG,0.8069594502449036,0.7901551723480225,0.858313798904419,0.6933790445327759,0.8326366245746613,0.7417671084403992,0.7872018665075302
q_017,Llama 3.2 1B,Image-Text-RAG,0.8528952598571777,0.8431235551834106,0.9062433242797852,0.7274086475372314,0.8795692920684814,0.785266101360321,0.8324176967144012
q_018,Llama 3.2 1B,Image-Text-RAG,0.8206101059913635,0.8420881032943726,0.877173662185669,0.7143557071685791,0.8488918840885162,0.7782219052314758,0.813556894659996
q_021,Llama 3.2 1B,Image-Text-RAG,0.8527495861053467,0.9105738997459412,0.8561592102050781,0.7882498502731323,0.8544543981552124,0.8494118750095367,0.8519331365823746
q_028,Llama 3.2 1B,Image-Text-RAG,0.8131381273269653,0.8649064302444458,0.7501494884490967,0.7445806264877319,0.781643807888031,0.8047435283660889,0.7931936681270599
q_029,Llama 3.2 1B,Image-Text-RAG,0.7704222202301025,0.9081355333328247,0.8990820050239563,0.8259271383285522,0.8347521126270294,0.8670313358306885,0.850891724228859
q_056,Llama 3.2 1B,Image-Text-RAG,0.7629204392433167,0.7393169403076172,0.894425630569458,0.7107434272766113,0.8286730349063873,0.7250301837921143,0.7768516093492508
q_057,Llama 3.2 1B,Image-Text-RAG,0.7825076580047607,0.7761963605880737,0.9269675016403198,0.7567781209945679,0.8547375798225403,0.7664872407913208,0.8106124103069305
q_058,Llama 3.2 1B,Image-Text-RAG,0.659011721611023,0.8649948835372925,0.8408070206642151,0.770222544670105,0.749909371137619,0.8176087141036987,0.7837590426206589
q_059,Llama 3.2 1B,Image-Text-RAG,0.8121090531349182,0.8415406346321106,0.936848521232605,0.804175078868866,0.8744787871837616,0.8228578567504883,0.8486683219671249
q_060,Llama 3.2 1B,Image-Text-RAG,0.80704665184021,0.9010164141654968,0.8858619332313538,0.7470464110374451,0.8464542925357819,0.824031412601471,0.8352428525686264
q_061,Llama 3.2 1B,Image-Text-RAG,0.7914590835571289,0.8076152205467224,0.8986537456512451,0.7817708849906921,0.845056414604187,0.7946930527687073,0.8198747336864471
q_062,Llama 3.2 1B,Image-Text-RAG,0.7207419872283936,0.7702094316482544,0.9073258638381958,0.772377610206604,0.8140339255332947,0.7712935209274292,0.7926637232303619
q_063,Llama 3.2 1B,Image-Text-RAG,0.8890493512153625,0.9047749638557434,0.8248229026794434,0.7306544780731201,0.856936126947403,0.8177147209644318,0.8373254239559174
q_064,Llama 3.2 1B,Image-Text-RAG,0.871609628200531,0.8321219682693481,0.8362376689910889,0.764920711517334,0.8539236485958099,0.7985213398933411,0.8262224942445755
q_065,Llama 3.2 1B,Image-Text-RAG,0.829318642616272,0.8182578682899475,0.8990159034729004,0.793339192867279,0.8641672730445862,0.8057985305786133,0.8349829018115997
q_066,Llama 3.2 1B,Image-Text-RAG,0.7923125624656677,0.8366270065307617,0.92841637134552,0.7348149418830872,0.8603644669055939,0.7857209742069244,0.8230427205562592
q_067,Llama 3.2 1B,Image-Text-RAG,0.8216083645820618,0.8868259191513062,0.9150681495666504,0.7187633514404297,0.8683382570743561,0.8027946352958679,0.835566446185112
q_068,Llama 3.2 1B,Image-Text-RAG,0.7853124141693115,0.8254150748252869,0.8838555812835693,0.7695218324661255,0.8345839977264404,0.7974684536457062,0.8160262256860733
q_069,Llama 3.2 1B,Image-Text-RAG,0.8460561633110046,0.9530279636383057,0.7946724891662598,0.8095472455024719,0.8203643262386322,0.8812876045703888,0.8508259654045105
q_070,Llama 3.2 1B,Image-Text-RAG,0.7289189100265503,0.8188939094543457,0.86302649974823,0.735146701335907,0.7959727048873901,0.7770203053951263,0.7864965051412582
q_071,Llama 3.2 1B,Image-Text-RAG,0.867321789264679,0.9282153844833374,0.8819484710693359,0.8045067191123962,0.8746351301670074,0.8663610517978668,0.8704980909824371
q_072,Llama 3.2 1B,Image-Text-RAG,0.8048999309539795,0.9236811399459839,0.8334268927574158,0.723815381526947,0.8191634118556976,0.8237482607364655,0.8214558362960815
q_073,Llama 3.2 1B,Image-Text-RAG,0.8468666672706604,0.8857413530349731,0.9214106798171997,0.7475314140319824,0.88413867354393,0.8166363835334778,0.8503875285387039
q_074,Llama 3.2 1B,Image-Text-RAG,0.8836656808853149,0.8992609977722168,0.9182499647140503,0.7277431488037109,0.9009578227996826,0.8135020732879639,0.8572299480438232
q_078,Llama 3.2 1B,Image-Text-RAG,0.8871949911117554,0.8589370250701904,0.8856644034385681,0.8025814890861511,0.8864296972751617,0.8307592570781708,0.8585944771766663
q_079,Llama 3.2 1B,Image-Text-RAG,0.7853990793228149,0.730331301689148,0.8932997584342957,0.725204348564148,0.8393494188785553,0.727767825126648,0.7835586220026016
q_082,Llama 3.2 1B,Image-Text-RAG,0.6959823966026306,0.7450749278068542,0.9323273301124573,0.7505956292152405,0.814154863357544,0.7478352785110474,0.7809950709342957
q_084,Llama 3.2 1B,Image-Text-RAG,0.9389370679855347,0.8854478001594543,0.8402080535888672,0.803999662399292,0.8895725607872009,0.8447237312793732,0.867148146033287
q_085,Llama 3.2 1B,Image-Text-RAG,0.7799540758132935,0.9139505624771118,0.7732545137405396,0.7223870754241943,0.7766042947769165,0.8181688189506531,0.7973865568637848
q_086,Llama 3.2 1B,Image-Text-RAG,0.7297619581222534,0.8476275205612183,0.8616930246353149,0.7713110446929932,0.7957274913787842,0.8094692826271057,0.802598387002945
q_094,Llama 3.2 1B,Image-Text-RAG,0.8971043825149536,0.8493210673332214,0.9446070194244385,0.740631103515625,0.920855700969696,0.7949760854244232,0.8579158931970596
q_099,Llama 3.2 1B,Image-Text-RAG,0.8661192059516907,0.8357142210006714,0.8923765420913696,0.7812944650650024,0.8792478740215302,0.8085043430328369,0.8438761085271835
q_100,Llama 3.2 1B,Image-Text-RAG,0.8078861236572266,0.877139151096344,0.839131236076355,0.7967004776000977,0.8235086798667908,0.8369198143482208,0.8302142471075058
q_101,Llama 3.2 1B,Image-Text-RAG,0.8055662512779236,0.8833130598068237,0.8959760069847107,0.7811286449432373,0.8507711291313171,0.8322208523750305,0.8414959907531738
q_103,Llama 3.2 1B,Image-Text-RAG,0.6848761439323425,0.7968030571937561,0.9374054670333862,0.7914588451385498,0.8111408054828644,0.794130951166153,0.8026358783245087
q_104,Llama 3.2 1B,Image-Text-RAG,0.8924174904823303,0.9070814251899719,0.875420093536377,0.7372943162918091,0.8839187920093536,0.8221878707408905,0.8530533313751221
q_105,Llama 3.2 1B,Image-Text-RAG,0.7851569652557373,0.8497155904769897,0.9181979894638062,0.7878887057304382,0.8516774773597717,0.818802148103714,0.8352398127317429
q_106,Llama 3.2 1B,Image-Text-RAG,0.565420389175415,0.9204297065734863,0.5660411715507507,0.7749530673027039,0.5657307803630829,0.8476913869380951,0.706711083650589
q_107,Llama 3.2 1B,Image-Text-RAG,0.8464390635490417,0.8597389459609985,0.9127023220062256,0.751753568649292,0.8795706927776337,0.8057462573051453,0.8426584750413895
q_108,Llama 3.2 1B,Image-Text-RAG,0.7855147123336792,0.8490370512008667,0.900006890296936,0.7836695909500122,0.8427608013153076,0.8163533210754395,0.8295570611953735
q_109,Llama 3.2 1B,Image-Text-RAG,0.689681887626648,0.765068531036377,0.9240599274635315,0.7805936336517334,0.8068709075450897,0.7728310823440552,0.7898509949445724
q_110,Llama 3.2 1B,Image-Text-RAG,0.8816789984703064,0.9252810478210449,0.9180344343185425,0.8628305196762085,0.8998567163944244,0.8940557837486267,0.8969562500715256
q_111,Llama 3.2 1B,Image-Text-RAG,0.9032804369926453,0.7675955295562744,0.9332704544067383,0.7220495939254761,0.9182754456996918,0.7448225617408752,0.8315490037202835
q_112,Llama 3.2 1B,Image-Text-RAG,0.8813985586166382,0.8178231120109558,0.9341899752616882,0.7465817332267761,0.9077942669391632,0.782202422618866,0.8449983447790146
q_114,Llama 3.2 1B,Image-Text-RAG,0.8066597580909729,0.7832295894622803,0.9212796688079834,0.7215551137924194,0.8639697134494781,0.7523923516273499,0.808181032538414
q_115,Llama 3.2 1B,Image-Text-RAG,0.879146158695221,0.8161023259162903,0.9140297174453735,0.8101391792297363,0.8965879380702972,0.8131207525730133,0.8548543453216553
q_116,Llama 3.2 1B,Image-Text-RAG,0.7081631422042847,0.8271379470825195,0.7917501926422119,0.6663483381271362,0.7499566674232483,0.7467431426048279,0.7483499050140381
q_118,Llama 3.2 1B,Image-Text-RAG,0.7525717616081238,0.7608970403671265,0.8623498678207397,0.6910374164581299,0.8074608147144318,0.7259672284126282,0.76671402156353
q_119,Llama 3.2 1B,Image-Text-RAG,0.8509254455566406,0.7504453659057617,0.8753360509872437,0.6664865016937256,0.8631307482719421,0.7084659337997437,0.7857983410358429
q_123,Llama 3.2 1B,Image-Text-RAG,0.7867794632911682,0.8047150373458862,0.8793854713439941,0.7534692287445068,0.8330824673175812,0.7790921330451965,0.8060873001813889
q_134,Llama 3.2 1B,Image-Text-RAG,0.5951474905014038,0.9368019104003906,0.5439680814743042,0.857640266418457,0.569557785987854,0.8972210884094238,0.7333894371986389
